venue_city,segment_name,min_price,max_price,average_price,venue_latitude,venue_longitude
Macon,Arts & Theatre,34.8,130.5,82.65,32.8402334,-83.6256954
Macon,Music,53.25,135.25,94.25,32.833319625,-83.64468775
Macon,Sports,12.571428571428571,35.57142857142857,24.071428571428573,32.844512,-83.617437
Madison,Arts & Theatre,32.41304347826087,76.56521739130434,54.48913043478261,43.080099473913045,-89.37344438695652
Madison,Music,25.425,82.36363636363636,53.89431818181818,43.07914383,-89.37613661727272
Madison,Sports,26.85571428571429,108.28428571428572,67.57000000000001,43.0469591,-89.3733638
Magna,Music,32.5,32.5,32.5,40.7091121,-112.1016088
Manchester,Arts & Theatre,45.166666666666664,111.91666666666667,78.54166666666667,42.9860461,-71.4630832
Manchester,Miscellaneous,22.333333333333332,113.16666666666667,67.75,42.9860461,-71.4630832
Manchester,Music,52.625,159.625,106.125,42.9860461,-71.4630832
Manchester,Sports,20.0,115.0,67.5,42.9860461,-71.4630832
Mankato,Arts & Theatre,27.5,67.5,47.5,44.1656866,-94.0040928
Mankato,Music,31.75,88.875,60.3125,44.1656866,-94.0040928
Mankato,Sports,17.142857142857142,17.142857142857142,17.142857142857142,44.1656866,-94.0040928
Mansfield,Music,49.833333333333336,279.8333333333333,164.83333333333334,41.99243664,-71.220253
Maricopa,Miscellaneous,69.5,124.5,97.0,33.0206067,-112.0479196
Maryland Heights,Arts & Theatre,29.5,150.0,89.75,38.749769,-90.47877
Maryland Heights,Music,36.96875,174.4375,105.703125,38.7482213375,-90.47546475
Mashantucket,Music,17.857142857142858,17.857142857142858,17.857142857142858,41.47631,-71.962329
Mayetta,Music,50.0,50.0,50.0,39.318173,-95.738417
Maynard,Music,23.333333333333332,28.333333333333332,25.833333333333332,42.431801,-71.4535909
Mc Kees Rocks,Arts & Theatre,37.5,65.0,51.25,40.464828,-80.058873
Mc Kees Rocks,Miscellaneous,45.0,75.0,60.0,40.464828,-80.058873
Mc Kees Rocks,Music,31.818181818181817,58.75,45.28409090909091,40.464828,-80.058873
McAllen,Arts & Theatre,35.625,111.375,73.5,26.200545,-98.259145
McAllen,Miscellaneous,17.0,22.76923076923077,19.884615384615383,26.199430538461538,-98.26011607692308
McAllen,Music,38.995000000000005,113.995,76.495,26.200545,-98.259145
McDonough,Music,0.0,0.0,0.0,33.5061781939,-84.18245580976
Mechanicsburg,Music,22.77777777777778,22.77777777777778,22.77777777777778,40.238168,-76.982145
Medford,Arts & Theatre,40.458333333333336,68.79166666666667,54.625,42.419637,-71.109255
Medford,Film,49.0,89.0,69.0,42.419637,-71.109255
Medford,Miscellaneous,49.0,89.0,69.0,42.419637,-71.109255
Medford,Music,41.785714285714285,69.5,55.642857142857146,42.41914957142858,-71.10952528571428
Medley,Sports,45.0,225.0,135.0,25.841999999999995,-80.317
Memphis,Arts & Theatre,44.46938775510204,146.41632653061222,95.44285714285714,35.14023073673469,-90.04787396530611
Memphis,Miscellaneous,85.0,85.0,85.0,35.1394709,-90.0514933
Memphis,Music,37.41744186046512,91.73488372093023,64.57616279069768,35.139378193023255,-90.1698423232558
Memphis,Sports,38.84615384615385,304.2307692307692,171.53846153846155,35.13863753076923,-90.0476201102564
Mesa,Music,33.62375,33.62375,33.62375,33.4154149075,-111.8338805425
Mescalero,Music,87.5,225.0,156.25,33.296799,-105.684721
Metairie,Arts & Theatre,42.2351724137931,93.61448275862068,67.92482758620689,29.97652,-90.203808
Metairie,Music,37.083333333333336,72.08333333333333,54.583333333333336,29.976520000000004,-90.203808
Miami,Arts & Theatre,23.333333333333332,23.333333333333332,23.333333333333332,25.750417,-80.244412
Miami,Miscellaneous,52.0,202.0,127.0,25.7707756,-80.1901174
Miami,Music,43.92777777777778,206.52305555555554,125.22541666666666,25.795597400000002,-80.19429624722221
Miami,Sports,48.17857142857143,1437.9464285714287,743.0625,25.853803571428568,-80.20877648214285
Miami Beach,Arts & Theatre,41.06818181818182,115.68181818181819,78.375,25.792917,-80.13314
Miami Beach,Miscellaneous,49.5,149.5,99.5,25.792917,-80.13314
Miami Beach,Music,48.75333333333333,128.98666666666665,88.86999999999999,25.797275866666666,-76.51481707866667
Middletown,Film,5.75,5.75,5.75,41.44454,-74.42094
Middletown,Music,32.333333333333336,55.666666666666664,44.0,41.44454,-74.42094
Milford,Arts & Theatre,35.0,100.0,67.5,41.32352,-74.80013
Milford,Music,35.0,100.0,67.5,41.32352,-74.80013
Millvale,Music,24.653846153846153,32.15384615384615,28.403846153846153,40.48088130769231,-79.97232611538462
Milwaukee,Arts & Theatre,40.725,138.925,89.825,43.0413036745,-87.9128133365
Milwaukee,Miscellaneous,35.23076923076923,114.84615384615384,75.03846153846153,43.04001415384615,-87.91393676923076
Milwaukee,Music,52.77433333333333,148.68566666666666,100.73,43.039152561,-87.91281998466667
Milwaukee,Sports,23.842105263157894,1398.4052631578948,711.1236842105263,43.04195090505263,-87.91688282589473
Minneapolis,Arts & Theatre,43.59708737864078,99.69417475728156,71.64563106796116,44.97681458737864,-93.27461546019417
Minneapolis,Miscellaneous,11.5,11.5,11.5,44.973617,-93.257528
Minneapolis,Music,39.261504424778764,79.41194690265486,59.33672566371681,44.9746275460177,-93.26777656017698
Minneapolis,Sports,84.0,1350.0,717.0,44.973617,-93.257528
Missoula,Arts & Theatre,45.0,55.0,50.0,46.869727,-113.996127
Missoula,Music,27.57894736842105,28.63157894736842,28.105263157894736,46.869927631578946,-113.99612384210525
Mobile,Arts & Theatre,34.84375,86.78125,60.8125,30.6908223,-88.0438137
Mobile,Music,31.5,69.05263157894737,50.276315789473685,30.688598584210528,-88.04943588947368
Modesto,Arts & Theatre,55.0,135.0,95.0,37.637205,-120.850706
Moline,Arts & Theatre,45.5,128.86666666666667,87.18333333333334,41.5078737,-90.52071936
Moline,Miscellaneous,22.25,87.5,54.875,41.5078737,-90.52071936
Moline,Music,39.935,135.06,87.4975,41.5078737,-90.52071936
Moline,Sports,13.96,50.4,32.18,41.5078737,-90.52071936
Monroe,Arts & Theatre,39.0,89.0,64.0,32.50265,-92.109718
Monroe,Music,17.5,42.5,30.0,32.5645382,-92.071403
Monroe,Sports,15.0,30.0,22.5,32.5041819,-92.1119284
Montclair,Arts & Theatre,33.5,86.25,59.875,40.8124988,-74.2165153
Montclair,Music,33.64772727272727,99.43181818181819,66.53977272727273,40.8124988,-74.2165153
Montgomery,Arts & Theatre,40.785714285714285,102.35714285714286,71.57142857142857,32.379101,-86.312081
Montgomery,Music,33.5,69.77272727272727,51.63636363636363,32.36693872457818,-86.30815397061001
Montgomery,Sports,24.5,31.0,27.75,32.4029252,-86.2689247
Monticello,Music,41.7,107.3,74.5,41.659027,-74.648415
Moon Township,Music,34.0,69.0,51.5,40.520236,-80.214785
Moon Township,Sports,8.166666666666666,53.75,30.958333333333332,40.520236,-80.214785
Morgantown,Arts & Theatre,46.875,765.875,406.375,39.633545125,-79.95406525
Morgantown,Music,49.25,770.5,409.875,39.6448487,-79.928549175
Morton,Music,40.0,70.0,55.0,44.52944,-94.999711
Mount Clemens,Music,17.0,213.33333333333334,115.16666666666667,42.597721,-82.879062
Mountain Brook,Music,0.0,0.0,0.0,33.48948691869895,-86.75586471913032
Mountain View,Arts & Theatre,37.25,164.5,100.875,37.426718,-122.080722
Mountain View,Music,39.75,149.75,94.75,37.426718,-122.080722
Muncie,Arts & Theatre,36.5,55.0,45.75,40.2074966,-85.4105644
Muncie,Music,23.071428571428573,30.214285714285715,26.642857142857142,40.20016481428571,-85.40933354285714
Muncie,Sports,12.0,30.095238095238095,21.047619047619047,40.2113782,-85.4114344
Murfreesboro,Music,17.45,17.45,17.45,35.820643,-86.266806
Murfreesboro,Sports,15.0,15.0,15.0,35.8543557,-86.3655564
Murphys,Music,47.0,200.0,123.5,38.120867,-120.467255
Murray,Miscellaneous,29.0,74.0,51.5,36.6238465,-88.319064
Murray,Sports,15.0,100.0,57.5,36.6238465,-88.319064
Murrieta,Music,33.74333333333333,44.04333333333333,38.89333333333333,33.52585,-117.17473
Myrtle Beach,Music,29.95,80.0,54.975,33.70856,-78.93008
N Las Vegas,Music,26.95,39.95,33.45,36.23887757,-115.11914158
Napa,Arts & Theatre,29.285714285714285,52.142857142857146,40.714285714285715,38.29682142857143,-122.28710497142856
Napa,Miscellaneous,55.0,90.0,72.5,38.2963465,-122.2873698
Napa,Music,50.75684210526315,91.65631578947368,71.20657894736843,38.29885285964912,-122.28597156491227
Nashville,Arts & Theatre,32.68066666666667,111.05466666666666,71.86766666666666,36.16552573333333,-86.77196726666666
Nashville,Miscellaneous,25.355263157894736,28.36842105263158,26.861842105263158,36.159949,-86.77857
Nashville,Music,30.57369369369369,79.37855855855857,54.97612612612613,36.43764540675676,-86.72720453108109
Nashville,Sports,45.5609756097561,663.5365853658536,354.5487804878049,36.159824073170725,-86.77814970731707
National Harbor,Arts & Theatre,36.75,74.0,55.375,38.791707,-77.003002
National Harbor,Music,62.9375,135.5,99.21875,38.791707,-77.003002
New Bern,Arts & Theatre,38.0,56.0,47.0,35.103499,-77.037196
New Buffalo,Arts & Theatre,18.5,57.0,37.75,41.78138882,-86.70940876
New Buffalo,Music,47.75,126.75,87.25,41.78138882,-86.70940876
New Haven,Miscellaneous,19.0,23.0,21.0,37.656969170281,-85.592624403109
New Haven,Music,32.99,124.99,78.99,37.74466946,-85.54774483
New Kent,Music,30.0,30.0,30.0,37.487093,-77.005205
New Kent,Sports,16.4,157.19,86.795,37.487093,-77.005205
New Orleans,Arts & Theatre,36.10475,90.07925,63.092,29.957025338,-90.072734567
New Orleans,Miscellaneous,17.84375,95.96875,56.90625,30.019945315,-90.05222896000001
New Orleans,Music,33.11688888888889,63.56170370370371,48.3392962962963,29.952860893481482,-90.07530176829628
New Orleans,Sports,11.25,41.403225806451616,26.326612903225808,29.980491024193547,-90.07940282258063
New York,Arts & Theatre,56.11378947368421,131.15326315789474,93.63352631578948,40.75590012534737,-73.98528125454737
New York,Film,44.5,99.5,72.0,40.75599205,-73.98447747
New York,Miscellaneous,51.55444444444444,208.27666666666667,129.91555555555556,40.77927635333334,-73.97575596666667
New York,Music,46.13213866039953,102.83575793184488,74.48394829612221,40.74504521658049,-73.99012787627497
New York,Sports,90.12941176470588,4057.6294117647058,2073.8794117647058,40.74977579529411,-73.99166432705881
New York City,Arts & Theatre,39.4,101.7,70.55,40.757201,-73.985763
New York City,Music,61.625,125.5625,93.59375,40.757201,-73.985763
Newark,Arts & Theatre,38.39230769230769,158.8,98.59615384615384,40.73922062538462,-74.16823409876923
Newark,Film,29.0,69.0,49.0,40.739502,-74.16809
Newark,Miscellaneous,34.625,205.29166666666666,119.95833333333333,40.7354377,-74.17017142666667
Newark,Music,52.535000000000004,192.75375,122.644375,40.7359201525,-74.169891177
Newark,Sports,46.964285714285715,576.6607142857143,311.8125,40.73340555,-74.17121214
Newport,Music,18.35,18.35,18.35,39.092089,-84.493152
Niagara Falls,Arts & Theatre,45.0,105.0,75.0,43.0856935,-79.0577721
Niagara Falls,Miscellaneous,65.0,75.0,70.0,43.0856935,-79.0577721
Niagara Falls,Music,42.607142857142854,57.964285714285715,50.285714285714285,43.0856935,-79.0577721
Niagara Falls,Sports,11.5,40.0,25.75,43.137691,-79.037629
Niagara University,Sports,7.714285714285714,19.0,13.357142857142858,43.137691,-79.037629
Noblesville,Music,43.0625,236.5625,139.8125,40.00373203,-85.93427182
Norfolk,Arts & Theatre,36.74647887323944,94.85915492957747,65.80281690140845,36.85302492816901,-76.28586965211268
Norfolk,Film,25.0,45.0,35.0,36.8520889,-76.2861351
Norfolk,Miscellaneous,53.0,98.0,75.5,36.8520889,-76.2861351
Norfolk,Music,54.0,131.07692307692307,92.53846153846153,36.853593053846154,-76.28458274615384
Norfolk,Sports,21.0,38.0,29.5,36.8520889,-76.2861351
North Charleston,Arts & Theatre,46.375,96.39583333333333,71.38541666666667,32.8674834,-80.0212533
North Charleston,Miscellaneous,62.0,107.0,84.5,32.8674834,-80.0212533
North Charleston,Music,47.28260869565217,145.17391304347825,96.22826086956522,32.86766484173913,-80.0194828773913
North Charleston,Sports,19.142857142857142,52.523809523809526,35.833333333333336,32.8674834,-80.0212533
North Little Rock,Arts & Theatre,35.5,125.5,80.5,34.754941,-92.264314
North Little Rock,Miscellaneous,29.285714285714285,82.85714285714286,56.07142857142857,34.754941,-92.264314
North Little Rock,Music,41.364615384615384,177.55692307692306,109.46076923076923,34.754941,-92.264314
North Little Rock,Sports,21.0,94.33333333333333,57.666666666666664,34.754941,-92.264314
North Myrtle Beach,Arts & Theatre,59.0,59.0,59.0,33.800872,-78.7398774
North Myrtle Beach,Music,22.5,28.896551724137932,25.698275862068964,33.800872,-78.7398774
North Wilkesboro,Sports,33.0,61.333333333333336,47.166666666666664,36.14359,-81.07442
Northampton,Arts & Theatre,25.0,150.0,87.5,40.68626,-75.49727
Northfield,Arts & Theatre,45.0,82.25,63.625,41.35002986,-81.5266107
Northfield,Music,40.708333333333336,86.91666666666667,63.8125,41.35002986,-81.5266107
Norwalk,Music,74.54,74.54,74.54,41.1168795,-73.413883
Oakland,Arts & Theatre,44.25,106.36111111111111,75.30555555555556,37.80120694444444,-122.26072242222222
Oakland,Miscellaneous,24.178571428571427,162.35714285714286,93.26785714285714,37.76821464285714,-122.2207185
Oakland,Music,47.580576923076926,91.39788461538461,69.48923076923077,37.80434252884615,-122.26553882500001
Oakland,Sports,30.900000000000002,165.20333333333335,98.05166666666666,37.7515541,-122.2015715
Oconomowoc,Music,10.0,25.0,17.5,43.09206,-88.47913
Oklahoma City,Arts & Theatre,47.166666666666664,152.5,99.83333333333333,35.463391,-97.514594
Oklahoma City,Miscellaneous,43.0,128.0,85.5,35.463391,-97.514594
Oklahoma City,Music,48.185,160.935,104.56,35.463391,-97.514594
Oklahoma City,Sports,22.37735849056604,1158.5094339622642,590.4433962264151,35.463391,-97.51459400000002
Omaha,Arts & Theatre,38.125,122.0,80.0625,41.261345866666666,-95.93028446666666
Omaha,Miscellaneous,51.285714285714285,112.78571428571429,82.03571428571429,41.2584089,-95.94687731428573
Omaha,Music,44.396206896551725,133.10344827586206,88.74982758620689,41.25851036551724,-95.95592591034483
Omaha,Sports,18.128205128205128,104.43589743589743,61.282051282051285,41.247452758974354,-95.98781721025641
Ontario,Arts & Theatre,37.6215625,66.1121875,51.866875,34.074360375,-117.550284234375
Ontario,Miscellaneous,25.625,166.25,95.9375,34.075329,-117.566364
Ontario,Music,34.4,182.798,108.599,34.075329,-117.566364
Ontario,Sports,4.99,39.99,22.490000000000002,34.075329,-117.56636400000001
Orange Beach,Music,27.458333333333332,143.91666666666666,85.6875,30.2904338,-87.58747
Orlando,Arts & Theatre,40.94642857142857,115.21428571428571,78.08035714285714,28.499503625,-81.41021247857144
Orlando,Miscellaneous,32.083333333333336,135.41666666666666,83.75,28.53984056666667,-81.35023706666666
Orlando,Music,35.38755905511811,101.20645669291338,68.29700787401575,28.472168702362204,-81.43078266929133
Orlando,Sports,30.90691489361702,1002.3989361702128,516.6529255319149,28.558992245744683,-81.32138176170211
Ormond Beach,Music,29.95,80.0,54.975,29.2582363,-81.1202697
Oshkosh,Sports,6.0,150.23809523809524,78.11904761904762,44.007116,-88.537549
Ottumwa,Arts & Theatre,56.75,72.0,64.375,41.0169827,-92.411414
Ottumwa,Music,26.833333333333332,51.0,38.916666666666664,41.0169827,-92.411414
Owensboro,Arts & Theatre,33.5,59.30882352941177,46.404411764705884,37.775675,-87.10938
Oxnard,Arts & Theatre,37.15111111111111,101.45962962962962,69.30537037037037,34.240384,-119.175777
Oxnard,Music,37.17,107.72,72.445,34.240384,-119.175777
Paducah,Sports,25.0,45.0,35.0,37.09333,-88.602042
Palm Beach Gardens,Sports,179.55555555555554,202.0,190.77777777777777,26.84276,-80.0806
Palm Desert,Arts & Theatre,50.42857142857143,145.57142857142858,98.0,33.825315,-116.542747
Palm Desert,Miscellaneous,43.026666666666664,49.16,46.093333333333334,33.825315,-116.542747
Palm Desert,Music,65.25,261.875,163.5625,33.825315,-116.542747
Palm Desert,Sports,29.096774193548388,147.11290322580646,88.10483870967742,33.825315,-116.542747
Palm Springs,Music,62.27363636363636,72.57363636363635,67.42363636363636,33.801914,-116.52576
Palmdale,Music,26.595,31.744999999999997,29.17,34.618276,-118.190148
Park City,Arts & Theatre,6.0,6.0,6.0,37.82668018,-97.33095802
Park City,Music,25.75,63.25,44.5,37.82668018,-97.33095802
Park City,Sports,14.0,22.0,18.0,37.82668018,-97.33095802
Parsippany,Music,0.0,0.0,0.0,40.8563371,-74.4161648
Pasadena,Arts & Theatre,40.4,128.8,84.6,34.1438289,-118.144217
Pasadena,Music,46.932,209.33200000000002,128.132,32.35977096114387,-108.95173193506835
Paso Robles,Music,69.5,256.0,162.75,35.64581971,-120.62933832
Patchogue,Music,27.5,105.5,66.5,40.765132,-73.016821
Pawling,Music,34.922000000000004,48.001599999999996,41.461800000000004,41.534099999999995,-73.58431
Pelham,Sports,16.0,30.0,23.0,33.3309993,-86.7803252
Pembroke Pines,Sports,35.0,200.0,117.5,26.006998,-80.281135
Pennington,Arts & Theatre,15.75,15.75,15.75,40.32668434801909,-74.7973001
Pensacola,Arts & Theatre,40.72142857142857,84.52142857142857,62.621428571428574,30.411428800000003,-87.2150604
Pensacola,Miscellaneous,22.071428571428573,105.0,63.535714285714285,30.416366,-87.20845900000002
Pensacola,Music,42.916666666666664,74.34722222222223,58.63194444444444,30.417892844444445,-87.21441847777777
Pensacola,Sports,14.555555555555555,71.27777777777777,42.916666666666664,30.416366,-87.208459
Peoria,Arts & Theatre,41.02272727272727,107.72727272727273,74.375,40.69186791818181,-89.59378866363636
Peoria,Film,36.0,64.0,50.0,40.69186,-89.59397
Peoria,Miscellaneous,25.444444444444443,119.44444444444444,72.44444444444444,40.691937422222225,-89.59219693333334
Peoria,Music,37.05,98.75,67.9,40.69187742,-89.59357106
Peoria,Sports,13.0,43.041666666666664,28.020833333333332,40.6919471,-89.5919753
Petersburg,Sports,13.75,40.0,26.875,37.2279279,-77.4019267
Philadelphia,Arts & Theatre,26.781147540983607,89.14491803278689,57.96303278688524,39.90928330177049,-75.24059540065574
Philadelphia,Miscellaneous,59.142857142857146,120.79166666666667,89.9672619047619,39.90580056071428,-75.17294808809524
Philadelphia,Music,33.42949771689498,64.02082191780822,48.725159817351596,39.76114477844749,-75.52303327753425
Philadelphia,Sports,41.904761904761905,949.0833333333334,495.4940476190476,39.90450522619047,-75.17355323690477
Phoenix,Arts & Theatre,37.88709677419355,122.51612903225806,80.20161290322581,33.453059129032255,-112.07449077419355
Phoenix,Miscellaneous,70.6923076923077,265.2307692307692,167.96153846153845,33.45214523076923,-112.07127661538462
Phoenix,Music,36.13578034682081,69.94277456647399,53.0392774566474,33.4514934617341,-112.07831579421966
Phoenix,Sports,64.625,4385.9375,2225.28125,33.445899,-112.071313
Pikeville,Arts & Theatre,42.25,57.25,49.75,37.481669,-82.515092
Pikeville,Miscellaneous,25.0,319.0,172.0,37.481669,-82.515092
Pikeville,Music,30.875,73.5,52.1875,37.481669,-82.515092
Pikeville,Sports,25.0,50.0,37.5,37.481669,-82.515092
Pinehurst,Arts & Theatre,22.0,69.0,45.5,35.22112,-79.40791
Pittsburgh,Arts & Theatre,30.88888888888889,84.03395061728395,57.46141975308642,40.41337230246914,-79.92059189506172
Pittsburgh,Miscellaneous,26.637916666666666,89.23958333333333,57.93875,40.43901597083333,-79.98966417916667
Pittsburgh,Music,37.14542857142857,113.88685714285714,75.51614285714285,40.44542598,-79.97539000857144
Pittsburgh,Sports,35.59649122807018,206.80701754385964,121.20175438596492,40.46844762280702,-80.05002895614035
Plain City,Music,17.5,112.5,65.0,40.108222600000005,-1.4943250000953867e-05
Plymouth,Music,29.95,80.0,54.975,42.37396,-83.53193
Pocola,Miscellaneous,250.0,500.0,375.0,35.29016302,-94.43651788
Pocola,Music,40.0,50.0,45.0,35.29016302,-94.43651788
Pontiac,Arts & Theatre,29.994999999999997,57.5,43.7475,42.6369315,-83.291796
Pontiac,Music,29.375,43.125,36.25,42.63683675,-83.29175049999999
Poplar Bluff,Music,15.0,35.0,25.0,36.7551956,-90.3959447
Port Chester,Arts & Theatre,42.083333333333336,274.375,158.22916666666666,41.0013461,-73.6654488
Port Chester,Miscellaneous,24.95,24.95,24.95,41.0013461,-73.6654488
Port Chester,Music,47.458333333333336,233.88020833333334,140.66927083333334,41.0013461,-73.6654488
Portland,Arts & Theatre,37.28846153846154,83.78846153846153,60.53846153846154,43.79892405846154,-74.2930031023077
Portland,Film,25.0,25.0,25.0,43.6539716,-70.2632924
Portland,Miscellaneous,23.833333333333332,88.66666666666667,56.25,43.655499999999996,-70.2591
Portland,Music,32.618556701030926,70.67525773195877,51.646907216494846,44.713117730927834,-99.97901181010309
Portland,Sports,23.785714285714285,1338.4395604395604,681.1126373626373,44.810310285274724,-102.51355854153844
Portsmouth,Music,18.035714285714285,66.5,42.267857142857146,43.07634404,-70.76009881
Poughkeepsie,Arts & Theatre,34.575,49.475,42.025,41.70380956,-73.92894559999999
Poughkeepsie,Music,50.666666666666664,110.66666666666667,80.66666666666667,41.704322600000005,-73.929128
Prescott Valley,Arts & Theatre,80.38,80.38,80.38,34.589212,-112.336185
Prescott Valley,Music,31.56,130.97,81.265,34.589212,-112.336185
Prescott Valley,Sports,32.75454545454546,114.23636363636363,73.49545454545455,34.589212,-112.33618499999999
Primm,Miscellaneous,39.99,129.99,84.99000000000001,35.7592887,-115.4523811
Primm,Music,36.66,95.5488888888889,66.10444444444445,35.7592887,-115.45238109999998
Princeton,Arts & Theatre,58.583333333333336,101.91666666666667,80.25,40.323929,-74.644334
Prior Lake,Arts & Theatre,37.111111111111114,71.55555555555556,54.333333333333336,44.7296288,-93.4749922
Prior Lake,Music,41.0,84.2,62.6,44.7296288,-93.4749922
Providence,Arts & Theatre,59.0,350.0,204.5,41.82367038,-71.41781855
Providence,Miscellaneous,20.0,114.44444444444444,67.22222222222223,41.823870740000004,-71.41764107222224
Providence,Music,23.875,45.541666666666664,34.708333333333336,41.81683784,-71.4346453125
Providence,Sports,16.192307692307693,76.15384615384616,46.17307692307692,41.82367038,-71.41781855
Punta Gorda,Music,50.64666666666667,66.69666666666667,58.671666666666674,26.93678811,-82.05278568
Queens,Arts & Theatre,35.0,35.0,35.0,40.738456,-73.816343
Queens,Music,39.458333333333336,102.79166666666667,71.125,40.74334325,-73.823407
Queens,Sports,35.0,35.0,35.0,40.72397929,-73.79468334
Raleigh,Arts & Theatre,33.96677419354839,97.76596774193548,65.86637096774194,35.77235406370968,-78.64076874838709
Raleigh,Film,31.78,121.78,76.78,35.771467,-78.639555
Raleigh,Miscellaneous,26.17721518987342,26.90506329113924,26.54113924050633,35.77272798037975,-78.64123558101267
Raleigh,Music,36.676385542168674,92.62915662650603,64.65277108433736,35.79579809036145,-78.63892638554216
Raleigh,Sports,41.333333333333336,383.6666666666667,212.5,35.803242,-78.722936
Reading,Arts & Theatre,34.76086956521739,96.6304347826087,65.69565217391305,40.3375026,-75.92592182130434
Reading,Film,39.5,99.5,69.5,40.337856,-75.926357
Reading,Miscellaneous,41.95,90.95,66.45,40.3351466,-75.92302063
Reading,Music,35.44444444444444,107.61111111111111,71.52777777777777,40.34206120555555,-75.92337120444444
Reading,Sports,15.416666666666666,43.666666666666664,29.541666666666668,40.3351466,-75.92302063
Red Bank,Arts & Theatre,40.125,79.375,59.75,40.349071,-74.07021999999999
Red Bank,Miscellaneous,32.375,87.375,59.875,40.349071,-74.07022
Red Bank,Music,30.983333333333334,77.9,54.44166666666667,40.349071,-74.07022
Reno,Arts & Theatre,36.714694835680746,39.81591549295774,38.265305164319244,39.53040667830986,-119.81402094676056
Reno,Miscellaneous,33.10413793103448,53.51103448275862,43.307586206896545,39.52895408,-119.81430026
Reno,Music,35.42392857142857,87.73428571428572,61.57910714285714,39.525095310357145,-119.79481628428572
Reno,Sports,22.822,70.936,46.879000000000005,39.53876105,-119.80511965000001
Richmond,Miscellaneous,121.66666666666667,230.0,175.83333333333334,37.586467,-77.42253
Richmond,Music,17.5,64.5,41.0,33.61461938,-86.645270475
Richmond,Sports,177.0,198.0,187.5,37.586467,-77.42253
Ridgedale,Music,108.0,364.0,236.0,36.52022,-93.26282
Ridgefield,Arts & Theatre,79.0,129.0,104.0,45.853617,-122.707375
Ridgefield,Music,34.625,164.625,99.625,45.750612,-122.674434
Ridgeway,Sports,38.333333333333336,61.666666666666664,50.0,36.6357423,-79.8515114
Ridgewood,Music,33.97,33.97,33.97,40.6978572,-73.9052277
Rio Rancho,Arts & Theatre,51.125,93.625,72.375,35.30858138,-106.68648899
Rio Rancho,Miscellaneous,14.0,350.0,182.0,35.30858138,-106.68648899
Rio Rancho,Music,49.5,152.0,100.75,35.30858138,-106.68648899
Rio Rancho,Sports,33.5,38.5,36.0,35.30858138,-106.68648899
Riverside,Arts & Theatre,45.93181818181818,109.04545454545455,77.48863636363636,33.98376036,-117.37533193
Riverside,Miscellaneous,44.25,177.0,110.625,33.98376036,-117.37533193
Riverside,Music,34.13333333333333,51.06666666666667,42.6,33.982861252,-117.37344037599999
Rochester,Arts & Theatre,43.9349593495935,58.65357723577236,51.29426829268292,42.82129840536585,-82.37857652715446
Rochester,Film,43.65,73.075,58.3625,43.180997945,-77.61443653
Rochester,Miscellaneous,23.019,128.791,75.905,43.19327196,-79.65678498
Rochester,Music,50.130434782608695,96.22826086956522,73.17934782608695,43.33941272130435,-81.09795574173913
Rochester,Sports,17.145454545454545,32.163636363636364,24.654545454545456,42.99848152,-79.4469764
Rochester Hills,Music,39.5,149.5,94.5,42.6803869,-83.1940588
Rock Island,Music,26.0,65.0,45.5,41.50535,-90.54868
Rockford,Arts & Theatre,41.54,95.72,68.63,42.2723611208,-89.0616254376
Rockford,Film,29.5,59.5,44.5,42.273926,-89.093001
Rockford,Miscellaneous,27.727272727272727,65.45454545454545,46.59090909090909,42.27180727454545,-89.0935134490909
Rockford,Music,40.464285714285715,79.67857142857143,60.07142857142857,42.272796285714286,-89.03657057142857
Rockford,Sports,22.257142857142856,73.28571428571429,47.77142857142857,42.27004167,-89.09394049
Rohnert Park,Arts & Theatre,49.5,79.5,64.5,38.35678537,-122.72295065
Rohnert Park,Music,74.0,104.0,89.0,38.35678537,-122.72295065
Rosemont,Arts & Theatre,28.833333333333332,95.0,61.916666666666664,41.98609149,-87.87162674666666
Rosemont,Miscellaneous,21.176470588235293,144.55882352941177,82.86764705882354,42.00332473647058,-87.88609963764705
Rosemont,Music,39.64,162.81948717948717,101.22974358974359,41.98993158948718,-87.87537369435897
Rosemont,Sports,21.620689655172413,81.44827586206897,51.53448275862069,42.00499247,-87.88750024
Rosenberg,Sports,33.0,116.0,74.5,29.53065,-95.81511
Roswell,Arts & Theatre,10.0,30.0,20.0,33.39607,-104.52143
Roswell,Music,11.5,44.9,28.2,33.39607,-104.52142999999998
Royal Oak,Music,72.5,127.5,100.0,42.487378,-83.147407
Rutherford,Music,35.0,80.0,57.5,40.82711,-74.10333
Sabattus,Music,15.0,15.0,15.0,44.111435,-70.111994
Sacramento,Arts & Theatre,30.51317365269461,80.10928143712574,55.31122754491018,38.589381179401194,-121.44069165784433
Sacramento,Miscellaneous,21.8,201.0,111.4,38.580372,-121.50023100000001
Sacramento,Music,38.70603448275862,72.01293103448276,55.359482758620686,38.57318627241379,-121.49174361689654
Sacramento,Sports,34.303030303030305,3118.3939393939395,1576.3484848484848,38.580372,-121.500231
Saginaw,Arts & Theatre,36.5,97.7,67.1,43.43586,-83.936171
Saginaw,Miscellaneous,31.0,91.0,61.0,43.43586,-83.936171
Saginaw,Music,33.166666666666664,85.83333333333333,59.5,43.43586,-83.936171
Saginaw,Sports,13.55,28.65,21.1,43.43586,-83.936171
