event_id,event_name,event_type,event_url,locale,start_date,start_time,timezone,status,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,venue_postal_code,venue_latitude,venue_longitude,segment_name,genre_name,sub_genre_name,attraction_id,attraction_name,min_price,max_price,currency
Z7r9jZ1A7at1v,Hot Rods and High Heels,event,https://www.ticketmaster.com/event/Z7r9jZ1A7at1v,en-us,2024-12-04,10:00:00,,onsale,Z7r9jZaAq9,Clay Cooper Theatre,Branson,Missouri,United States Of America,3216 W 76 Country Blvd,65616,36.685799000,-93.263802000,Undefined,,,Z7r9jZabu3,Hot Rods and High Heels,,,
Z7r9jZ1A7awO3,Dalena Ditto,event,https://www.ticketmaster.com/event/Z7r9jZ1A7awO3,en-us,2024-12-04,10:00:00,,onsale,Z7r9jZaAqU,Hughes Brothers Theatre,Branson,Missouri,United States Of America,3425 West 76 Country Blvd,65616,36.685799000,-93.263802000,Undefined,,,Z7r9jZab3Q,Dalena Ditto,,,
Za5ju3rKuqZBJXllcEgtvnzQMuW6Hsovg,Women's Basketball vs UMBC,event,,en-us,2024-12-04,11:00:00,America/New_York,offsale,Za5ju3rKuqZB3bvVnMTP631QvhMT5myGR,Athletics Student Tickets,,,United States Of America,,,,,,,,,,,,
Za5ju3rKuqZDe6xHlJlJqGFlH1CgjicMzR,Miss Rodeo America Pageant Interview & Speeches,event,,en-us,2024-12-04,08:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDvPpCKAjoyCn5aWK21rcfdE,Showroom,Las Vegas,Nevada,United States Of America,9777 S. Las Vegas Blvd,89183,36.011200000000006,115.1752,,,,,,,,
Za5ju3rKuqZDeyISPZfHAv_zDiPYuYVqPz,A Christmas Carol,event,,en-us,2024-12-04,10:00:00,America/Chicago,offsale,Za5ju3rKuqZDvNnYGpDVguRBNtemirSPnk,Drury Lane Theatre,Oakbrook Terrace,Illinois,United States Of America,100 Drury Lane,60181,41.859626,-87.953513,,,,,,,,
Za5ju3rKuqZDvfysefZNa5Sh2kYTDA5eL-,Minnesota Vikings Museum Tickets Dec. 4,event,,en-us,2024-12-04,10:00:00,America/Chicago,offsale,Za5ju3rKuqZDe2UUYP-OaZxadSGRpnURz9,Vikings Museum,Eagan,,United States Of America,2645 Vikings Circle,55121,,,,,,,,,,
Za5ju3rKuqZDvs2PpY9Jt7RtW5T7CLqCOf,Women's Basketball vs Furman,event,,en-us,2024-12-04,11:00:00,America/New_York,offsale,Za5ju3rKuqZyM1hoIsqZrboBCFzzqZWa,Schar Center,Elon,North Carolina,United States Of America,542 North Williamson Ave.,27244,36.108119999999994,-79.5102600000000119,,,,,,,,
vv1A6ZkAaGkdn20ol,Drury Lane Presents: Theatre for Young Audiences: A Christmas Carol,event,https://am.ticketmaster.com/drurylane/buy?id=MTY5,en-us,2024-12-04,10:00:00,America/Chicago,onsale,KovZpa2HCe,Drury Lane Theatre Oakbrook Terrace,Oakbrook Terrace,Illinois,United States Of America,100 Drury Lane,60181,41.85962600,-87.95351300,Arts & Theatre,Theatre,Miscellaneous,K8vZ917bCWV,Drury Lane Presents: A Christmas Carol,,,
vv1AkZkAeGkeInSiI,2024 NAIA Women's Volleyball National Championship,event,https://www.ticketmaster.com/2024-naia-womens-volleyball-national-championship-sioux-city-iowa-12-04-2024/event/06006142A8AB3B28,en-us,2024-12-04,10:00:00,America/Chicago,onsale,KovZpaFr0e,Tyson Events Center,Sioux City,Iowa,United States Of America,401 Gordon Dr.,51101,42.49084700,-96.40650700,Sports,Volleyball,Volleyball,,,17.0,17.0,USD
vvG1zZbopA5-EI,College Park Skyhawks vs. Maine Celtics,event,https://www.ticketmaster.com/college-park-skyhawks-vs-maine-celtics-college-park-georgia-12-04-2024/event/0E006115852E19E8,en-us,2024-12-04,11:00:00,America/New_York,onsale,KovZ917A-mZ,Gateway Center Arena,College Park,Georgia,United States Of America,2000 Convention Center Concourse,30337,33.645576,-84.457475,Sports,Basketball,NBA D League,K8vZ917bKwV,College Park Skyhawks,12.0,119.0,USD
G5viZb45OjUVm,Middle Tennessee State Univ Blue Raiders Womens Basketball vs. Siu-Edwardsville Cougars Womens Basketball,event,https://www.ticketmaster.com/middle-tennessee-state-univ-blue-raiders-murfreesboro-tennessee-12-04-2024/event/1B006152E0736D2E,en-us,2024-12-04,11:00:00,America/Chicago,onsale,KovZpa44be,Murphy Center,Murfreesboro,Tennessee,United States Of America,1500 Greenland Drive,37132,35.85435570,-86.36555640,Sports,Basketball,College,K8vZ91758L0,Middle Tennessee State Univ Blue Raiders Womens Basketball,15.0,15.0,USD
Za5ju3rKuqZBX5xZp9K4vTBidaUhs1LCe,Simulcast,event,,en-us,2024-12-04,12:00:00,America/New_York,offsale,Za5ju3rKuqZBDaEluDXo1bIw8b5eRQTVt,Churchill Downs General Admin,Louisville,Kentucky,United States Of America,700 Central Avenue,40208,38.202306,-85.7700920000000119,,,,,,,,
Za5ju3rKuqZBxktg3dS-7W1nYn5c_4anO,12/04/2024 Allegiant Stadium Tours,event,,en-us,2024-12-04,09:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDdIveUUKng2YFYiqJDT6zpe,Allegiant Stadium Tours,Las Vegas ,Nevada,United States Of America,3333 Al Davis Way,89118,,,,,,,,,,
Za5ju3rKuqZDd6gvkX0hu5Yl5R1T1VCorv,2024 HBCU Session 1,event,,en-us,2024-12-04,12:00:00,America/New_York,offsale,Za5ju3rKuqZDvxsIyTLJcZCBpkpGf7kPZF,The Arena at ESPN Wide World o,Kissimmee,Florida,United States Of America,676 South  Victory Way,34747,28.338010000000006,-81.556452,,,,,,,,
Za5ju3rKuqZDdSERzsOMWAXzC9qFxuDqlz,"Wednesday, 12/04/24",event,,en-us,2024-12-04,10:00:00,America/Denver,offsale,Za5ju3rKuqZDvXqPPaPtqae1xhVR9CcjFK,Ballpark Tours,Denver,Colorado,United States Of America,2001 Blake St,80205,,,,,,,,,,
Za5ju3rKuqZDdmeHibYPqGqIXm6S4IUkym,2024 ASHSAA Super 7 Suites,event,,en-us,2024-12-04,11:00:00,America/Chicago,offsale,Za5ju3rKuqZBGoe4cqI-CZIxyv_HPEdXf,Protective Stadium,Birmingham,Alabama,United States Of America,1020 24TH Street North,35203,33.52736,-86.80729,,,,,,,,
Za5ju3rKuqZDdqmBhNTTaG1Djv62R6IpID,Carrot Top at Luxor,event,,en-us,2024-12-04,09:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDeH6owotQsa8QojLTNTqPK7,Atrium Theatre,Las Vegas,Nevada,United States Of America,3900 Las Vegas Blvd South,89109,36.086158,-115.172983999999985,,,,,,,,
Za5ju3rKuqZDvAC03JElc145oEaF6Ll2u1,Harry Benson: Washington DC 12/4 12 PM,event,,en-us,2024-12-04,12:00:00,America/New_York,offsale,Za5ju3rKuqZDeUDl4Vvg-vYhV6X2UZScSo,Harry Benson Gallery,,,United States Of America,,,,,,,,,,,,
Za5ju3rKuqZy2cqzagWejFkW_Wv0YfNV,2024 AHSAA Game 1 - 12/4 11am,event,,en-us,2024-12-04,11:00:00,America/Chicago,offsale,Za5ju3rKuqZBGoe4cqI-CZIxyv_HPEdXf,Protective Stadium,Birmingham,Alabama,United States Of America,1020 24TH Street North,35203,33.52736,-86.80729,,,,,,,,
1AOZk7NGkeNB8Vt,Birmingham Squadron vs Osceola Magic,event,https://www.ticketmaster.com/birmingham-squadron-vs-osceola-magic-birmingham-alabama-12-04-2024/event/20006123A3E90D29,en-us,2024-12-04,11:30:00,America/Chicago,onsale,KovZpZA6t76A,Legacy Arena at The BJCC ,Birmingham,Alabama,United States Of America,1001 19th Street N,35203,33.52365250,-86.81376790,Sports,Basketball,NBA D League,K8vZ917_0d0,Birmingham Squadron,3.0,182.0,USD
Za5ju3rKuqZBEPlLwUBA2mzuogtncoH32,SUITE - Squadron vs. Magic,event,,en-us,2024-12-04,11:30:00,America/Chicago,offsale,Za5ju3rKuqZBLMnFKQgga2bcshO90HNg1,Legacy Arena at The BJCC ,Birmingham,Alabama,United States Of America,1001 19th Street N,35203,33.523652499999994,-86.8137678999999762,,,,,,,,
Za5ju3rKuqZBu7iJGCsuuptl_PDUJ9IA9,ORANGE LOT,event,,en-us,2024-12-04,11:30:00,America/Chicago,offsale,Za5ju3rKuqZBLMnFKQgga2bcshO90HNg1,Legacy Arena at The BJCC ,Birmingham,Alabama,United States Of America,1001 19th Street N,35203,33.523652499999994,-86.8137678999999762,,,,,,,,
Za5ju3rKuqZDv8d3EibLPaHncQap34Qhzy,Lunch,event,,en-us,2024-12-04,11:30:00,America/Chicago,offsale,Za5ju3rKuqZDeHDjrf3zA7RBxgkTMs-czv,General Admission,Oakbrook Terrace,Illinois,United States Of America,100 Drury Lane,60181,41.858367,-87.952353,,,,,,,,
Z1r9uZrrZbpZ170F46,Hamilton (NY),event,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-04-2024/event/Z1r9uZrrZbpZ170F46,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZpZAdaAtA,Richard Rodgers Theatre,New York,New York,United States Of America,226 West 46th Street,10036,40.75920382,-73.98676323,Arts & Theatre,Theatre,Musical,K8vZ917K2sV,Hamilton (NY),,,
Z1r9uZrrZbpZ17JaFZ,MJ,event,https://www.ticketmaster.com/mj-new-york-new-york-12-04-2024/event/Z1r9uZrrZbpZ17JaFZ,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZpa2Bee,Neil Simon Theatre,New York,New York,United States Of America,250 West 52nd Street,10019,40.76314609,-73.98399646,Arts & Theatre,Theatre,Musical,K8vZ917biYV,MJ (NY),,,
Z1r9uZruZqGZ170yPo,Water for Elephants,event,https://www.ticketmaster.com/water-for-elephants-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ170yPo,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZ917Amn3,Imperial Theatre,New York,New York,United States Of America,249 W 45th St,10036,40.75910200,-73.98710600,Arts & Theatre,Theatre,Musical,K8vZ917C3A7,Water For Elephants (NY),,,
Z1r9uZruZqGZ17PZf6,The Roommate,event,https://www.ticketmaster.com/the-roommate-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17PZf6,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZ917A2h0,Booth Theatre,New York,New York,United States Of America,222 W 45th St,10036,40.75834300,-73.98703200,Arts & Theatre,Theatre,Drama,K8vZ917qod7,The Roommate (NY),,,
Z1r9uZruZqGZ17PdJZ,The Hills of California,event,https://www.ticketmaster.com/the-hills-of-california-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17PdJZ,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZ917AmtV,Broadhurst Theatre ,New York,New York,United States Of America,235 West 44th Street,10036,40.75809299,-73.98760791,Arts & Theatre,Theatre,Drama,K8vZ917hyh7,The Hills of California (NY),,,
Z1r9uZruZqGZ17Peuz,Stereophonic,event,https://www.ticketmaster.com/stereophonic-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17Peuz,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZ917ACI7,John Golden Theatre,New York,New York,United States Of America,252 W 45th St,10036,40.75884100,-73.98791000,Arts & Theatre,Theatre,Drama,K8vZ917qoeV,Stereophonic (NY),,,
Z7r9jZ1A78gre,Stereophonic,event,https://www.ticketmaster.com/event/Z7r9jZ1A78gre,en-us,2024-12-04,13:00:00,,onsale,Z6r9jZ6kAe,John Golden Theatre,New York,New York,United States Of America,8th Ave & W 45th St,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZa9II,Stereophonic,,,
Z7r9jZ1A7C8e4,Water for Elephants,event,https://www.ticketmaster.com/event/Z7r9jZ1A7C8e4,en-us,2024-12-04,13:00:00,,onsale,Z6r9jZFF6e,Imperial Theatre - NY,New York,New York,United States Of America,249 W. 45th St.,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZaf-K,Water for Elephants,,,
Z7r9jZ1A7Cbo0,A Christmas Carol,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Cbo0,en-us,2024-12-04,13:00:00,,onsale,Z7r9jZadLy,Ohio Star Theater,Sugarcreek,Ohio,United States Of America,1387 Old State Rt 39 NE,44681,40.517799000,-81.672997000,Miscellaneous,Holiday,Holiday,K8vZ9171fv7,A Christmas Carol,,,
Z7r9jZ1A7GFPZ,Hamilton,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GFPZ,en-us,2024-12-04,13:00:00,,onsale,ZFr9jZeAeF,Richard Rodgers Theatre-NY,New York,New York,United States Of America,226 W. 46th St.,10036,40.759300000,-73.990196000,Arts & Theatre,Theatre,Musical,K8vZ9174wRf,Hamilton (Touring),,,
Z7r9jZ1A7Gx3Z,The Roommate,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Gx3Z,en-us,2024-12-04,13:00:00,,onsale,Z6r9jZdeee,Booth Theatre,New York,New York,United States Of America,222 W. 45th St.,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,Z7r9jZaG0D,The Roommate,,,
Z7r9jZ1A7a0j8,MJ,event,https://www.ticketmaster.com/event/Z7r9jZ1A7a0j8,en-us,2024-12-04,13:00:00,,onsale,ZFr9jZeea7,Neil Simon Theatre,New York,New York,United States Of America,250 West 52nd St.,10019,40.765202000,-73.985298000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917biYV,MJ (NY),,,
Z7r9jZ1A7aPbz,The Texas Tenors,event,https://www.ticketmaster.com/event/Z7r9jZ1A7aPbz,en-us,2024-12-04,13:00:00,,onsale,Z7r9jZa7kz,Blue Gate Performing Arts Center,Shipshewana,Indiana,United States Of America,760 S Van Buren St,46565,41.654099000,-85.599403000,Music,Other,Other,K8vZ917uvPV,The Texas Tenors,,,
Z7r9jZ1A7uZoS,The Hills of California,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uZoS,en-us,2024-12-04,13:00:00,,onsale,Z6r9jZd7ee,Broadhurst Theatre,New York,New York,United States Of America,235 W. 44th Street,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZ177dP9,The Hills of California,,,
Za5ju3rKuqZBzvfTWGMoGrFL8fEswvaGV,Shark Reef Aquarium,event,,en-us,2024-12-04,10:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDeFydbojccenhe0ZKOhuimR,Shark Reef,Las Vegas,Nevada,United States Of America,3950 S Las Vegas Blvd,89119,36.092397,-115.175983999999985,,,,,,,,
Za5ju3rKuqZDvw-6RSRBukihlL1Ln2GUS6,Gondolas,event,,en-us,2024-12-04,10:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDvx2EhiFIsAKl5EE9LweZOJ,Gondolas,Las Vegas,Nevada,United States Of America,3355 S Las Vegas Blvd,89109,36.1212,115.1697,,,,,,,,
ZkDnngzZDer5ZtDI4Au0bd4jujhVYyc,Artist Friendly | Damiano David of Måneskin,event,https://veeps.com/artistfriendly/9e2c0a7b-a151-4d91-80d5-70d71bd30e6d,en-us,2024-12-04,10:00:00,America/Los_Angeles,onsale,ZkDnngzZDeEE1jScEyAM_nNWobDBJ30,Artist Friendly,,California,United States Of America,,,,,Music,Rock,Pop,K8vZ917q2e7,Damiano David,,,
vv17GZbkGkiZ4v9M,Aladdin,event,https://www.ticketmaster.com/aladdin-new-york-new-york-12-04-2024/event/0300606B005415F7,en-us,2024-12-04,13:00:00,America/New_York,onsale,KovZpZAdaAlA,New Amsterdam Theatre,New York,New York,United States Of America,214 West 42nd Street,10036,40.75605705,-73.98792867,Arts & Theatre,Theatre,Musical,K8vZ917o630,Aladdin,67.5,137.5,USD
1AdZZb4GklcTdBF,Gladiator II (Open Caption Showing),event,https://www.ticketmaster.com/gladiator-ii-open-caption-showing-middletown-new-york-12-04-2024/event/3000615AEDFC3E88,en-us,2024-12-04,13:30:00,America/New_York,onsale,KovZ917Am4e,"The Paramount Theatre (Middletown, NY)",Middletown,New York,United States Of America,17 South Street,10940,41.44454000,-74.42094000,Film,Drama,Drama,K8vZ917qv40,Gladiator II,7.0,7.0,USD
Z7r9jZ1A7A984,Frozen (Touring),event,https://www.ticketmaster.com/event/Z7r9jZ1A7A984,en-us,2024-12-04,13:30:00,,onsale,ZFr9jZAave,The Music Hall-NH,Portsmouth,New Hampshire,United States Of America,28 Chestnut Street,03801,43.069500000,-70.800797000,Arts & Theatre,Theatre,Musical,K8vZ9179No7,Frozen (Touring),,,
vv1AOv-b8GA53Fc9,Moana 2- The Imax Experience,event,https://www.ticketmaster.com/moana-2-the-imax-experience-atlantic-city-new-jersey-12-04-2024/event/020061610B488B57,en-us,2024-12-04,13:45:00,America/New_York,onsale,KovZpZAaaInA,IMAX THEATRE at TROPICANA,Atlantic City,New Jersey,United States Of America,2831 Boardwalk Ave,08401,39.40614310,-74.44554510,Film,Family,Miscellaneous,K8vZ917q5eV,Moana 2,18.0,18.0,USD
G5dYZb6Mesv1x,Christmas Spectacular Starring The Radio City Rockettes,event,https://www.ticketmaster.com/christmas-spectacular-starring-the-radio-city-new-york-new-york-12-04-2024/event/3C00607DC2C412A2,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZpZAE7vdA,Radio City Music Hall,New York,New York,United States Of America,1260 6th Avenue,10020,40.75991360,-73.98039810,Arts & Theatre,Theatre,Musical,K8vZ9171K10,Christmas Spectacular Starring The Radio City Rockettes,60.0,240.0,USD
LvZ18_LuKPvhRS8ZvOMkV,Branson - Immersive Disney Animation,event,https://www.universe.com/events/branson-immersive-disney-animation-tickets-93XWY2?ref=ticketmaster,en-us,2024-12-04,13:00:00,America/Chicago,onsale,KovZ917ARhG,Lighthouse Artspace Branson,Branson,Missouri,United States Of America,3300 North Gretna Road,65616,36.65674800,-93.25879900,Arts & Theatre,Fine Art,Fine Art,K8vZ917jOWV,Disney Animation: Immersive Experience - Branson,,,USD
Z1r9uZrrZbpZ1AvZbP7,Death Becomes Her,event,https://www.ticketmaster.com/death-becomes-her-new-york-new-york-12-04-2024/event/Z1r9uZrrZbpZ1AvZbP7,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZpa2U3e,Lunt-Fontanne Theatre,New York,New York,United States Of America,205 West 46th Street,10036,40.75918069,-73.98627235,Arts & Theatre,Theatre,Musical,K8vZ917jwx7,Death Becomes Her (NY),,,
Z1r9uZruZqGZ170NZ_,The Outsiders,event,https://www.ticketmaster.com/the-outsiders-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ170NZ_,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AmnY,Bernard B. Jacobs Theatre,New York,New York,United States Of America,242 W 45th St,10036,40.75866664,-73.98775745,Arts & Theatre,Theatre,Musical,K8vZ917j9B7,The Outsiders (NY),,,
Z1r9uZruZqGZ170YAy,Our Town,event,https://www.ticketmaster.com/our-town-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ170YAy,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AmnF,Ethel Barrymore Theatre,New York,New York,United States Of America,243 W 47th St,10036,40.76005896,-73.98628321,Arts & Theatre,Theatre,Drama,K8vZ9175Fq0,Our Town (NY),,,
Z1r9uZruZqGZ170b-_,The Notebook,event,https://www.ticketmaster.com/the-notebook-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ170b-_,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917Amlx,Gerald Schoenfeld Theatre,New York,New York,United States Of America,236 W 45th St,10036,40.75850600,-73.98742600,Arts & Theatre,Theatre,Musical,K8vZ917j9D7,The Notebook (NY),,,
Z1r9uZruZqGZ170y_F,Maybe Happy Ending,event,https://www.ticketmaster.com/maybe-happy-ending-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ170y_F,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AmtX,Belasco Theatre,New York,New York,United States Of America,111 W 44th St,10036,40.75662668,-73.98396120,Arts & Theatre,Theatre,Musical,K8vZ917qoxV,Maybe Happy Ending (NY),,,
Z1r9uZruZqGZ17P770,Left on Tenth,event,https://www.ticketmaster.com/left-on-tenth-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17P770,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AmnJ,James Earl Jones Theatre,New York,New York,United States Of America,138 W 48th St,10036,40.75918814,-73.98313010,Arts & Theatre,Theatre,Musical,K8vZ917jHB7,Left on Tenth (NY),,,
Z1r9uZruZqGZ17PZ08,Romeo + Juliet,event,https://www.ticketmaster.com/romeo-juliet-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17PZ08,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZpaAPze,Circle In The Square Theatre,New York,New York,United States Of America,235 W 50th St,10019,40.76217300,-73.98534900,Arts & Theatre,Theatre,Drama,K8vZ917o70f,Romeo + Juliet (NY),,,
Z1r9uZruZqGZ17PdoA,The Play That Goes Wrong,event,https://www.ticketmaster.com/the-play-that-goes-wrong-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17PdoA,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AY6K,New World Stages - Stage 4,New York,New York,United States Of America,340 W 50th St,10019,40.76301415,-73.98762730,Arts & Theatre,Theatre,Comedy,K8vZ917qo07,The Play That Goes Wrong (NY),,,
Z1r9uZruZqGZ17PeFb,Suffs,event,https://www.ticketmaster.com/suffs-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17PeFb,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917Amlb,Music Box Theatre,New York,New York,United States Of America,239 W 45th St,10036,40.75888600,-73.98714100,Arts & Theatre,Theatre,Musical,K8vZ917j94f,Suffs (NY),,,
Z1r9uZruZqGZ17Pfj6,Eureka Day,event,https://www.ticketmaster.com/eureka-day-new-york-new-york-12-04-2024/event/Z1r9uZruZqGZ17Pfj6,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZ917AmtO,Samuel J Friedman Theatre,New York,New York,United States Of America,"261 W 47th St,",10036,40.76037100,-73.98673900,Arts & Theatre,Theatre,Drama,K8vZ917QJG7,Eureka Day (NY),,,
Z7r9jZ1A78dva,A Christmas Carol,event,https://www.ticketmaster.com/event/Z7r9jZ1A78dva,en-us,2024-12-04,14:00:00,,onsale,Z7r9jZa7yx,Sitnik Theatre,Hackettstown,New Jersey,United States Of America,715 Grand Ave,07840,40.866100000,-74.836098000,Miscellaneous,Holiday,Holiday,K8vZ9171fv7,A Christmas Carol,,,
Z7r9jZ1A7CaPY,Left On Tenth,event,https://www.ticketmaster.com/event/Z7r9jZ1A7CaPY,en-us,2024-12-04,14:00:00,,onsale,Z6r9jZAvae,James Earl Jones Theatre,New York,New York,United States Of America,138 W. 48th St.,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZ177Aa9,Left On Tenth,,,
Z7r9jZ1A7G6GI,Romeo And Juliet,event,https://www.ticketmaster.com/event/Z7r9jZ1A7G6GI,en-us,2024-12-04,14:00:00,,onsale,Z7r9jZaAOn,Circle in the Square Theatre,New York,New York,United States Of America,235 W 50th St,10019,40.765202000,-73.985298000,Arts & Theatre,Performance Art,Performance Art,K8vZ9171ja7,Romeo and Juliet,,,
Z7r9jZ1A7GKaK,Death Becomes Her,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GKaK,en-us,2024-12-04,14:00:00,,onsale,Z6r9jZ1k6e,Lunt-Fontanne Theatre,New York,New York,United States Of America,205 W 46th St,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZapsp,Death Becomes Her,,,
Z7r9jZ1A7GaO9,The Outsiders,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GaO9,en-us,2024-12-04,14:00:00,,onsale,ZFr9jZdev1,Jacobs Theatre-NY,New York,New York,United States Of America,242 W 45th St,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917j9B7,The Outsiders (NY),,,
Z7r9jZ1A7Go_P,The Who's Tommy,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Go_P,en-us,2024-12-04,14:00:00,,onsale,ZFr9jZeead,Nederlander Theatre,New York,New York,United States Of America,208 West 41st St.,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ91798of,The Who's Tommy,,,
Z7r9jZ1A7aZ87,Sunset Boulevard,event,https://www.ticketmaster.com/event/Z7r9jZ1A7aZ87,en-us,2024-12-04,14:00:00,,onsale,ZFr9jZek17,St. James Theatre,New York,New York,United States Of America,246 W. 44th St.,10036,40.759300000,-73.990196000,Arts & Theatre,Performance Art,Performance Art,K8vZ9174-yV,Sunset Boulevard (NY),,,
Z7r9jZ1A7az8O,& Juliet,event,https://www.ticketmaster.com/event/Z7r9jZ1A7az8O,en-us,2024-12-04,14:00:00,,onsale,ZFr9jZddeA,Stephen Sondheim Theatre,New York,New York,United States Of America,124 W 43rd St,10036,40.759300000,-73.990196000,Arts & Theatre,Theatre,Musical,K8vZ9179g10,And Juliet,,,
Z7r9jZ1A7uKaZ,Maybe Happy Ending,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uKaZ,en-us,2024-12-04,14:00:00,,onsale,Z6r9jZe66e,Belasco Theatre - NY,New York,New York,United States Of America,111 W. 44th St.,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZ177dr4,Maybe Happy Ending,,,
Z7r9jZ1A7uNCb,Suffs,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uNCb,en-us,2024-12-04,14:00:00,,onsale,ZFr9jZeekv,Music Box Theatre-NY,New York,New York,United States Of America,239 West 45th St.,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,Z7r9jZa80i,Suffs,,,
Za5ju3rKuqZBPAon6RzuAbIL8qeBwRdbM,Harry Benson: Washington DC 12/4 2 PM,event,,en-us,2024-12-04,14:00:00,America/New_York,offsale,Za5ju3rKuqZDeUDl4Vvg-vYhV6X2UZScSo,Harry Benson Gallery,,,United States Of America,,,,,,,,,,,,
Za5ju3rKuqZDdkHATyc0gAVlnyG-KBW5qp,Shark Reef Aquarium,event,,en-us,2024-12-04,11:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDeFydbojccenhe0ZKOhuimR,Shark Reef,Las Vegas,Nevada,United States Of America,3950 S Las Vegas Blvd,89119,36.092397,-115.175983999999985,,,,,,,,
Za5ju3rKuqZDeYj8nvTIPuQh2YmK528Auq,ELF The Musical,event,,en-us,2024-12-04,14:00:00,America/New_York,offsale,Za5ju3rKuqZDdFVaEol-cZHFZtgxKurPWn,Walnut Street Theatre,Philadelphia,Pennsylvania,United States Of America,825 Walnut Street,19107,39.9482621,-75.1555148000000119,,,,,,,,
Za5ju3rKuqZDvHqX5rKdc6ltuYi50Z_5dz,2024 Courage Credential Game 17,event,,en-us,2024-12-04,14:00:00,America/New_York,offsale,Za5ju3rKuqZDv9YtexgIydTb9f33Z3ocZt,WakeMed Soccer Park,Cary,North Carolina,United States Of America,101 Soccer Park Dr,27511,35.788405,-78.752006,,,,,,,,
vv17OZbAGkS3TSOW,A Christmas Carol,event,https://www.ticketmaster.com/a-christmas-carol-rochester-michigan-12-04-2024/event/0800605CD2FF383D,en-us,2024-12-04,14:00:00,America/New_York,onsale,KovZpZAdEaIA,Meadow Brook Theatre,Rochester,Michigan,United States Of America,"207 Wilson Hall, Oakland University",48309,42.67566170,-83.21776900,Arts & Theatre,Theatre,Drama,,,40.0,40.0,USD
